theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-05-02,95.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-05-02,1.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-05-02,1.7400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-05-02,1.2300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-04-25,0.4700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-04-25,96.2700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-04-25,0.6700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-04-25,0.8800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-04-25,1.7000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2022,2022-04-18,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-04-18,0.7900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-04-18,97.2200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-04-18,0.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-04-18,0.5700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-04-18,1.2100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-04-11,1.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-04-11,97.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-04-11,0.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-04-11,0.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-04-11,0.9400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-04-04,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-04-04,1.9800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-04-04,96.7900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-04-04,0.1400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-04-04,0.2200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-04-04,0.8600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-03-28,3.1400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-03-28,95.8800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-03-28,0.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-03-28,0.1100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-03-28,0.8100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-03-21,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-03-21,4.4800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-03-21,94.7400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-03-21,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-03-21,0.0500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-03-21,0.7100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-03-14,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-03-14,8.1700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-03-14,91.1600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-03-14,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-03-14,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-03-14,0.6300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-03-07,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-03-07,14.1600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-03-07,85.2200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-03-07,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-03-07,0.6000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-02-28,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-02-28,23.9000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-02-28,75.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-02-28,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-02-28,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-02-28,0.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-02-21,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-02-21,40.4500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-02-21,59.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-02-21,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-02-21,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-02-21,0.4500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-02-14,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-02-14,56.3600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-02-14,43.3000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-02-14,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-02-14,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-02-14,0.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-02-07,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-02-07,73.5300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-02-07,26.1100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-02-07,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-02-07,0.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2022,2022-01-31,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-01-31,0.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-01-31,83.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-01-31,16.3600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-01-31,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-01-31,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-01-31,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-01-31,0.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-01-24,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-01-24,90.5200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-01-24,9.2000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-01-24,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-01-24,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-01-24,0.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-01-17,0.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-01-17,94.7800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-01-17,4.6700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-01-17,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-01-17,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-01-17,0.2500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-01-10,0.7200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-01-10,96.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-01-10,2.8500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-01-10,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-01-10,0.2400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2022,2022-01-03,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-01-03,1.8300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-01-03,96.0800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-01-03,1.7200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-01-03,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-01-03,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-01-03,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-01-03,0.3500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-12-27,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-12-27,3.9100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-12-27,94.4200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-12-27,1.3600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2021,2021-12-27,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2021,2021-12-27,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-12-27,0.3000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-12-20,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-12-20,13.5500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-12-20,84.7700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-12-20,1.3500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2021,2021-12-20,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-12-20,0.3300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-12-13,34.9100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-12-13,63.9800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-12-13,0.7900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2021,2021-12-13,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2021,2021-12-13,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-12-13,0.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-12-06,78.7500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-12-06,20.4000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-12-06,0.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-12-06,0.2000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-11-29,96.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-11-29,3.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-11-29,0.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-11-29,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-11-22,97.9400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-11-22,1.6800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-11-22,0.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2021,2021-11-22,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-11-22,0.0700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-11-15,98.2400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-11-15,1.4500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-11-15,0.2300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-11-15,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-11-08,98.4700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-11-08,1.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-11-08,0.1700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-11-08,0.0800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-11-01,98.6700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-11-01,1.2100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-11-01,0.0800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-11-01,0.0500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-10-25,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-10-25,98.6800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-10-25,1.1700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-10-25,0.0500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-10-25,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-10-18,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-10-18,98.6400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-10-18,1.2200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-10-18,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-10-18,0.1000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-10-11,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-10-11,98.7100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-10-11,1.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-10-11,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-10-11,0.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-10-04,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-10-04,99.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-10-04,0.5700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-10-04,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-10-04,0.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-09-27,99.5500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-09-27,0.3400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-09-27,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-09-27,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-09-20,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-09-20,99.7600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-09-20,0.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-09-20,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-09-20,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-09-13,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-09-13,99.7800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-09-13,0.1100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-09-13,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-09-13,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-09-06,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-09-06,99.8300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-09-06,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-09-06,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-09-06,0.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-08-30,99.8400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2021,2021-08-30,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2021,2021-08-30,0.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2021,2021-08-30,0.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Alpha,2021,2021-08-23,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2021,2021-08-23,99.8800,False
